Vertex,Label,DegreeCentrality,BetweennessCentrality,ClosenessCentrality,PageRank
1870,guilhermejansen,0.000699,0.000000,0.000000,0.000130
1871,iAm4badd0n,0.000466,0.000000,0.000000,0.000130
1872,luan-nvg,0.000466,0.000000,0.000466,0.000070
1873,AleAmla987,0.000233,0.000000,0.000000,0.000070
1874,aolmkt,0.000233,0.000000,0.000622,0.000070
1875,mbarrosz2,0.000233,0.000000,0.000622,0.000070
1876,pablomarcony,0.000233,0.000000,0.000622,0.000070
1877,arthur7114,0.000233,0.000000,0.000622,0.000070
1878,jjuniorxp,0.000233,0.000000,0.000622,0.000070
1879,igorMSoares,0.000233,0.000000,0.000839,0.000070
1880,felipersteles,0.000233,0.000000,0.000000,0.000070
1881,jesulo,0.000699,0.000000,0.000000,0.000159
1882,AsasInnab,0.000233,0.000000,0.000466,0.000070
1883,matheus051004,0.000466,0.000000,0.000000,0.000130
1884,ricardoltl,0.000233,0.000000,0.000466,0.000070
1885,theeusmartins,0.003730,0.000000,0.000000,0.000753
1886,i3wu,0.000233,0.000000,0.000466,0.000070
1887,crbueno-git,0.000233,0.000000,0.000466,0.000070
1888,danielfnz,0.000233,0.000000,0.000466,0.000070
1889,fhelyp05,0.000233,0.000000,0.000466,0.000070
1890,rafaelfvalim,0.000233,0.000000,0.000466,0.000070
1891,juanspina,0.000233,0.000000,0.000466,0.000070
1892,fCaioRibeiro,0.001865,0.000000,0.000000,0.000476
1893,RogerioAmaral,0.000233,0.000000,0.000466,0.000070
1894,wallisonfelipe,0.000233,0.000000,0.000466,0.000070
1895,bigdubr,0.000233,0.000000,0.000466,0.000070
1896,MarecoX,0.000466,0.000000,0.000932,0.000070
1897,diegotannure,0.000233,0.000000,0.000466,0.000070
1898,amctecnologia,0.000233,0.000000,0.000466,0.000070
1899,raphaelfranca,0.000233,0.000000,0.000466,0.000070
1900,RuanMD,0.001166,0.000000,0.000000,0.000308
1901,ofmarconi,0.000233,0.000000,0.000466,0.000070
1902,oslec,0.000233,0.000000,0.000466,0.000070
1903,julianomatias,0.000233,0.000000,0.000466,0.000070
1904,marks-zyz,0.000233,0.000000,0.000466,0.000070
1905,deskzap,0.000000,0.000000,0.000000,0.000070
1906,alexandreviolamelo,0.000000,0.000000,0.000000,0.000070
1907,Franruaben11,0.000466,0.000000,0.000000,0.000130
1908,guille1one,0.000233,0.000000,0.000466,0.000070
1909,Vladosur,0.000233,0.000000,0.001199,0.000070
1910,s-marques,0.005828,0.000000,0.000000,0.001318
1911,wcruz-br,0.000233,0.000000,0.000466,0.000070
1912,gausinopufmt,0.000233,0.000000,0.000466,0.000070
1913,tmw-development,0.000233,0.000000,0.000466,0.000070
1914,vihdamarques,0.000233,0.000000,0.000466,0.000070
1915,denismachiron,0.000233,0.000000,0.000466,0.000070
1916,abcdefabio,0.000233,0.000000,0.000466,0.000070
1917,mamv2137,0.000233,0.000000,0.000466,0.000070
1918,edmargomes,0.000233,0.000000,0.000466,0.000070
1919,kowaalski,0.000233,0.000000,0.000466,0.000070
1920,ericomattos,0.000233,0.000000,0.000466,0.000070
1921,CiceroBrunelli,0.000233,0.000000,0.000466,0.000070
1922,lufnascimento,0.000233,0.000000,0.000466,0.000070
1923,francisprecisaosistemas,0.000233,0.000000,0.000466,0.000070
1924,rondweb,0.000233,0.000000,0.000466,0.000070
1925,Rigolon,0.000233,0.000000,0.000466,0.000070
1926,jesse-orestes,0.000233,0.000000,0.000466,0.000070
1927,olavuwdev,0.000233,0.000000,0.000466,0.000070
1928,emersonxxl,0.000233,0.000000,0.000466,0.000070
1929,andcapbr-hub,0.000233,0.000000,0.000466,0.000070
1930,djalmaaraujo,0.000466,0.000000,0.000000,0.000071
1931,Matheus-Matta,0.001399,0.000000,0.000000,0.000441
1932,poggioni-dot,0.000233,0.000000,0.000466,0.000070
1933,joaomachado-pg,0.000233,0.000000,0.000466,0.000070
1934,hmassareli,0.000233,0.000000,0.000000,0.000070
1935,Alex-HC2024,0.000932,0.000000,0.000000,0.000140
1936,nilsonchagas,0.000233,0.000000,0.000000,0.000070
1937,oriondesign2015,0.000466,0.000000,0.000000,0.000130
1938,sourcery-ai[bot],0.028438,0.000000,0.120097,0.000070
1939,impa365,0.000233,0.000000,0.000466,0.000070
1940,luckymenbr,0.000000,0.000000,0.000000,0.000070
1941,kakoia,0.000466,0.000000,0.000000,0.000126
1942,micaelmz,0.000466,0.000000,0.000000,0.000126
1943,alexandrereyes,0.000233,0.000000,0.000000,0.000070
1944,muriloleal13,0.000466,0.000000,0.000000,0.000126
1945,gabrielmouallem,0.000466,0.000000,0.000000,0.000126
1946,rodps,0.000466,0.000000,0.000000,0.000126
1947,github-advanced-security[bot],0.000932,0.000000,0.013331,0.000070
1948,copilot-pull-request-reviewer[bot],0.000466,0.000000,0.001049,0.000070
1949,saraivabr,0.000233,0.000000,0.000000,0.000070
1950,lexdigital53-cmd,0.000000,0.000000,0.000000,0.000070
1951,dricaroguilherme-oss,0.000000,0.000000,0.000000,0.000070
1952,leobar37,0.000233,0.000000,0.000000,0.000070
1953,ricaelchiquetti,0.000466,0.000000,0.000000,0.000085
1954,moothz,0.000233,0.000000,0.000000,0.000070
1955,FELU66,0.000233,0.000000,0.000000,0.000070
1956,gomessguii,0.000233,0.000000,0.000000,0.000070
1957,douglasdgw,0.000233,0.000000,0.000000,0.000070
1958,cesar-carlos,0.000233,0.000000,0.000000,0.000070
1959,grichaud,0.000233,0.000000,0.000000,0.000070
1960,AlexandreD-Martins,0.000233,0.000000,0.000000,0.000070
1961,FaelN1,0.000233,0.000000,0.000000,0.000070
1962,guedesrv,0.000233,0.000000,0.000000,0.000070
1963,abbjunior123-wq,0.000000,0.000000,0.000000,0.000070
1964,makanakidev,0.000233,0.000000,0.000000,0.000070
1965,letfontenelle,0.000233,0.000000,0.000000,0.000070
1966,JonathanLopes404,0.000233,0.000000,0.000000,0.000070
1967,dersonbsb2022,0.000699,0.000000,0.000000,0.000160
1968,Copilot,0.000233,0.000000,0.000466,0.000070
1969,comeca-ai,0.000233,0.000000,0.000000,0.000070
1970,FRANKLIMPAIXAO,0.000000,0.000000,0.000000,0.000070
1971,guispiller,0.000233,0.000000,0.000000,0.000070
1972,JamsMendez,0.000233,0.000000,0.000000,0.000070
1973,anasavinic,0.000233,0.000000,0.000000,0.000070
1974,dependabot[bot],0.000000,0.000000,0.000000,0.000070
1975,yuvi95,0.000233,0.000000,0.000000,0.000070
1976,Nocelli,0.000233,0.000000,0.000000,0.000070
1977,elizandropacheco,0.000233,0.000000,0.000000,0.000070
1978,nicobernard,0.000000,0.000000,0.000000,0.000070
1979,Eudanielambrosio,0.000233,0.000000,0.000000,0.000070
1980,JoaoArtur,0.000233,0.000000,0.000000,0.000070
1981,josiasmaceda,0.000233,0.000000,0.000000,0.000070
1982,VCalazans,0.000233,0.000000,0.000000,0.000070
1983,LuisSantosJS,0.000233,0.000000,0.000000,0.000070
1984,roberto0arruda,0.000000,0.000000,0.000000,0.000070
1985,codingbox2022,0.000233,0.000000,0.000000,0.000070
1986,HellWolf93,0.000233,0.000000,0.000000,0.000070
1987,saulommartins,0.000233,0.000000,0.000000,0.000070
1988,birizinit,0.000000,0.000000,0.000000,0.000070
1989,caiquezanetoni,0.000233,0.000000,0.000000,0.000070
1990,bilaliqbalr,0.000233,0.000000,0.000000,0.000070
1991,MailoncBerni,0.000233,0.000000,0.000000,0.000070
1992,neto-developer,0.000233,0.000000,0.000000,0.000070
1993,Benjadevhw,0.000000,0.000000,0.000000,0.000070
1994,onerrogus,0.000233,0.000000,0.000000,0.000070
1995,henrybarreto,0.000233,0.000000,0.000000,0.000070
1996,DuilioMF,0.000000,0.000000,0.000000,0.000070
1997,joaobuso,0.000000,0.000000,0.000000,0.000070
1998,Viollet190623,0.000000,0.000000,0.000000,0.000070
1999,Vinicyus1914,0.000233,0.000000,0.000000,0.000070
2000,Deepakmalik27,0.000000,0.000000,0.000000,0.000070
2001,coreh,0.000233,0.000000,0.000000,0.000070
2002,Paulo22xxt,0.000000,0.000000,0.000000,0.000070
2003,minarkap,0.000699,0.000000,0.000000,0.000160
2004,alkanarslan,0.000233,0.000000,0.000000,0.000070
2005,AlexisJusviack,0.000233,0.000000,0.000000,0.000070
2006,alkimimcitty,0.000233,0.000000,0.000000,0.000070
2007,Devpwilmer,0.000233,0.000000,0.000000,0.000070
2008,leonardocintra,0.000233,0.000000,0.000000,0.000070
2009,guilherme-aguilar,0.000233,0.000000,0.000000,0.000070
2010,VambertoFarias,0.000233,0.000000,0.000000,0.000070
2011,borgesthiago,0.000466,0.000000,0.000000,0.000130
2012,matheus-de-araujo,0.000233,0.000000,0.000466,0.000070
2013,pauloboc,0.000233,0.000000,0.000000,0.000070
2014,gbrreel,0.000233,0.000000,0.000000,0.000070
2015,JrStarkmidia,0.000466,0.000000,0.000466,0.000070
2016,victor-lucrabot,0.000233,0.000000,0.000000,0.000070
2017,caduzin02,0.000233,0.000000,0.000000,0.000070
2018,autonomaia,0.000000,0.000000,0.000000,0.000070
2019,matheusfterra,0.000466,0.000000,0.000000,0.000130
2020,skarious,0.000233,0.000000,0.000000,0.000070
2021,ToniShelby,0.000233,0.000000,0.000000,0.000070
2022,costaeder,0.000233,0.000000,0.000000,0.000070
2023,splusoficial,0.000000,0.000000,0.000000,0.000070
2024,jeremias210421,0.000233,0.000000,0.000000,0.000070
2025,tms-desarrollo,0.000233,0.000000,0.000000,0.000070
2026,samuelterra22,0.000699,0.000000,0.000000,0.000165
2027,thrsouza,0.000233,0.000000,0.000000,0.000070
2028,R0DRIG0O,0.000233,0.000000,0.000000,0.000070
2029,Link33d,0.000233,0.000000,0.000000,0.000070
2030,bessa3301,0.000233,0.000000,0.000466,0.000070
2031,icaro-andrade,0.000000,0.000000,0.000000,0.000070
2032,luiis716,0.000233,0.000000,0.000000,0.000070
2033,Faelst,0.000233,0.000000,0.000000,0.000070
2034,jeffryjdelarosa,0.000233,0.000000,0.000000,0.000070
2035,hygorambevtech,0.000233,0.000000,0.000000,0.000070
2036,andre-xizto,0.000233,0.000000,0.000987,0.000070
2037,ricocorreia1,0.000233,0.000000,0.000000,0.000070
2038,alvestassio,0.000233,0.000000,0.000000,0.000070
2039,namormalves,0.000233,0.000000,0.000466,0.000070
2040,gabrielrf97,0.000233,0.000000,0.000000,0.000070
2041,wilton-ferreira,0.000233,0.000000,0.000000,0.000070
2042,freonzx,0.000233,0.000000,0.000000,0.000070
2043,marceloapd,0.000233,0.000000,0.000000,0.000070
2044,RodriguesCosta,0.000233,0.000000,0.000000,0.000070
2045,mbap-dev,0.000233,0.000000,0.000000,0.000070
2046,LuizFelipe-LF,0.000233,0.000000,0.000000,0.000070
2047,jrCleber,0.000233,0.000000,0.000000,0.000070
2048,pedroepif,0.000233,0.000000,0.000000,0.000070
2049,gmackbr,0.000000,0.000000,0.000000,0.000070
2050,julianoaj,0.000000,0.000000,0.000000,0.000070
2051,fernandoralha,0.000000,0.000000,0.000000,0.000070
2052,AndersonSilvaCavalcante,0.000000,0.000000,0.000000,0.000070
2053,GrimBit1,0.000000,0.000000,0.000000,0.000070
2054,wayre,0.000000,0.000000,0.000000,0.000070
2055,erixcel,0.000000,0.000000,0.000000,0.000070
2056,MarceloSoaresJr,0.000233,0.000000,0.000000,0.000104
2057,pedro3g,0.000000,0.000000,0.000000,0.000070
2058,proteusbr1,0.000000,0.000000,0.000000,0.000070
2059,vicentewncosta,0.000233,0.000000,0.004545,0.000070
2060,Allyson-Santana,0.000000,0.000000,0.000000,0.000070
2061,jesus-chacon,0.000000,0.000000,0.000000,0.000070
2062,fmorett,0.000000,0.000000,0.000000,0.000070
2063,ScrashOff,0.000000,0.000000,0.000000,0.000070
2064,EdmilsonSantana,0.000000,0.000000,0.000000,0.000070
2065,MarksonSolutions,0.000000,0.000000,0.000000,0.000070
2066,joaosantanadev,0.000000,0.000000,0.000000,0.000070
2067,Richards0nd,0.000000,0.000000,0.000000,0.000070
2068,ImPedro29,0.000233,0.000000,0.000466,0.000070
2069,lucastononro,0.000000,0.000000,0.000000,0.000070
2070,AlanCezarAraujo,0.000000,0.000000,0.000000,0.000070
2071,help-corretora,0.000000,0.000000,0.000000,0.000070
2072,Alexandre-Prado,0.000000,0.000000,0.000000,0.000070
2073,lucasiki,0.000000,0.000000,0.000000,0.000070
2074,gbotelho-kalo,0.000000,0.000000,0.000000,0.000070
2075,fmedeiros95,0.000000,0.000000,0.000000,0.000070
2076,adriel12319,0.000000,0.000000,0.000000,0.000070
2077,yousseefspires,0.000233,0.000000,0.000000,0.000129
2078,robjean9,0.000000,0.000000,0.000000,0.000070
2079,tassomuniz,0.000000,0.000000,0.000000,0.000070
2080,rafaelsantana6,0.000000,0.000000,0.000000,0.000070
2081,deivisonrpg,0.000233,0.000000,0.000000,0.000129
2082,FelipeWayne,0.000000,0.000000,0.000000,0.000070
2083,thelioo,0.000000,0.000000,0.000000,0.000070
2084,computer2407,0.000000,0.000000,0.000000,0.000070
2085,lucas-tomasi,0.000000,0.000000,0.000000,0.000070
2086,oismaelash,0.000000,0.000000,0.000000,0.000070
2087,vagners2,0.000000,0.000000,0.000000,0.000070
2088,hassan3kb,0.000000,0.000000,0.000000,0.000070
2089,lopesfontana,0.000000,0.000000,0.000000,0.000070
2090,judsonjuniorr,0.001166,0.000002,0.004488,0.000124
2091,mtuliosan,0.000233,0.000000,0.000000,0.000105
2092,olaronymax,0.000000,0.000000,0.000000,0.000070
2093,smad-bro,0.000000,0.000000,0.000000,0.000070
2094,diegomustafamarino,0.000000,0.000000,0.000000,0.000070
2095,galaxy23db,0.000000,0.000000,0.000000,0.000070
2096,paulillo,0.000233,0.000000,0.000000,0.000105
2097,robsoncombr,0.000000,0.000000,0.000000,0.000070
2098,milesibastos,0.000000,0.000000,0.000000,0.000070
2099,yantxs,0.000000,0.000000,0.000000,0.000070
2100,stenioanibal,0.000000,0.000000,0.000000,0.000070
2101,dev-luizf,0.000000,0.000000,0.000000,0.000070
2102,ustoppble,0.000000,0.000000,0.000000,0.000070
2103,matheusmaiberg,0.000000,0.000000,0.000000,0.000070
2104,fabioselau077,0.000000,0.000000,0.000000,0.000070
2105,Ppaulo-Rocha,0.000000,0.000000,0.000000,0.000070
2106,raimartinsb,0.000000,0.000000,0.000000,0.000070
2107,jtapeg,0.000233,0.000000,0.000000,0.000240
2108,rafaelbatistan,0.000000,0.000000,0.000000,0.000070
2109,samdamazio,0.000233,0.000000,0.000466,0.000070
2110,cark7,0.000000,0.000000,0.000000,0.000070
2111,Ckk3,0.000000,0.000000,0.000000,0.000070
2112,Al1st1c,0.000000,0.000000,0.000000,0.000070
2113,neanderdev,0.000000,0.000000,0.000000,0.000070
2114,hopchat,0.000000,0.000000,0.000000,0.000070
2115,jaison-x,0.000000,0.000000,0.000000,0.000070
2116,altemirjosecoelho,0.000000,0.000000,0.000000,0.000070
2117,PauloAK,0.000000,0.000000,0.000000,0.000070
2118,Luis-Fernando-Developer,0.000466,0.000000,0.000000,0.000134
2119,MicroprocessDev,0.000000,0.000000,0.000000,0.000070
2120,leandrogoncalves,0.000000,0.000000,0.000000,0.000070
2121,gabrielporfiro,0.000000,0.000000,0.000000,0.000070
2122,gabrielpastori1,0.000699,0.000000,0.005540,0.000070
2123,renatoiub,0.000000,0.000000,0.000000,0.000070
2124,w3nder,0.000466,0.000000,0.000466,0.000129
2125,4rielmendes,0.000000,0.000000,0.000000,0.000070
2126,lnmesquita1,0.000000,0.000000,0.000000,0.000070
2127,yvescleuder,0.000233,0.000000,0.000466,0.000070
2128,moraisamilton,0.000233,0.000000,0.000000,0.000104
2129,joelemanoel,0.000233,0.000000,0.004545,0.000070
2130,AlanMartines,0.000000,0.000000,0.000000,0.000070
2131,stgcompany,0.000000,0.000000,0.000000,0.000070
2132,purpshell,0.000000,0.000000,0.000000,0.000070
2133,suissa,0.000466,0.000000,0.000000,0.000215
2134,codephix,0.000233,0.000000,0.000000,0.000070
2135,craines,0.000000,0.000000,0.000000,0.000070
2136,vitorogen,0.000000,0.000000,0.000000,0.000070
2137,mareanalitica,0.000000,0.000000,0.000000,0.000070
2138,IsraelXabregas,0.000000,0.000000,0.000000,0.000070
2139,matheuskshn,0.000000,0.000000,0.000000,0.000070
2140,AdsonCicilioti,0.000233,0.000000,0.000000,0.000070
2141,franciscoeymardneto,0.000000,0.000000,0.000000,0.000070
2142,grdamasceno,0.000000,0.000000,0.000000,0.000070
2143,unilogica,0.000233,0.000000,0.000000,0.000070
2144,helioelias,0.000233,0.000000,0.000000,0.000070
2145,csxmaia,0.000233,0.000000,0.000622,0.000070
